,tractid,state,county,tract,pop10,nhwht10,nhblk10,ntv10,asian10,hisp10,haw10,india10,china10,filip10,japan10,korea10,viet10,mex10,pr10,cuban10,family10,fhh10,hu10,vac10,ohu10,own10,rent10,a18und10,a60up10,a75up10,agewht10,a15wht10,a60wht10,ageblk10,a15blk10,a60blk10,agehsp10,a15hsp10,a60hsp10,ageasn10,a15asn10,a60asn10,agentv10,a15ntv10,a60ntv10,GlobD10,GlobG10,percent_white10,percent_black10,percent_asian10,percent_hispanic10,percent_indian10,percent_chinese10,percent_filip10,percent_japan10,percent_korean10,percent_viet10,percent_mex10,percent_pr10,percent_cuban10,percent_vacant_housing10,percent_occupied_housing10,percent_under18_10,percent_60andup_10,percent_75andup_10,percent_owneroccupied_10,percent_renteroccupied_10,non-white10,incpc12,hinc12,mhmval12,mrent12,pfb12,pnat12,p10imm12,polang12,phs12,pcol12,pmar12,punemp12,percent_employed12,pprof12,pmanuf12,psemp12,ppov12,p30old12,pmulti12,year
20,25025010204,MA,Suffolk County,Census Tract 102.04,3173,2134,104,16,733,178,1,134,335,34,53,104,51,44,32,14,115,5,1283,95,1188,162,1026,31,74,17,2134,14,64,90,2,3,178,1,1,669,8,5,3,0,0,wa,Single immig,67.25496375669714,3.277655215884021,23.101166088874887,5.609832965647652,4.223132682004413,10.557831705011033,1.0715411282697762,1.670343523479357,3.277655215884021,1.6073116924046644,1.3867002836432398,1.0085092971950835,0.441222817522849,7.404520654715512,92.59547934528447,0.9769933816577372,2.3321777497636305,0.5357705641348881,12.626656274356975,79.96882307092751,57.76867317995588,19360,31183,587300,1437,20.14999962,1.850000024,14.39000034,31.12000084,4.5500001910000005,79.06999969,9.960000037999999,7.489999771,93.0648769574944,45.31000137,3.670000076,1.919999957,41.54000092,81.27999878,100.0,2010-01-01
21,25025010300,MA,Suffolk County,Census Tract 103,4861,3381,431,18,552,457,0,135,208,30,29,61,69,38,121,17,114,31,416,21,395,63,332,134,79,24,3381,4,19,377,22,13,457,57,44,481,2,3,3,0,0,wbha,Global,69.5535897963382,8.866488376877186,11.3556881300144,9.401357745319894,2.7772063361448263,4.278954947541658,0.6171569635877392,0.5965850648014812,1.2548858259617364,1.4194610162518,0.7817321538778029,2.4891997531372145,0.3497222793663855,5.0480769230769225,94.95192307692308,2.7566344373585685,1.6251800041143798,0.4937255708701913,15.144230769230768,79.80769230769229,44.558732771034755,6369,26842,325000,1334,12.56000042,2.799999952,8.680000305,22.67000008,9.390000342999999,75.56999969,3.150000095,13.21000004,86.78756476683937,31.29000092,3.279999971,0.550000012,35.50999832,95.62000275,98.98999786,2010-01-01
22,25025010403,MA,Suffolk County,Census Tract 104.03,3003,1686,328,20,664,293,0,141,237,32,85,137,11,39,85,12,311,42,2076,51,2025,121,1904,105,461,186,1686,23,242,295,19,91,293,30,33,628,15,85,10,0,2,wbha,Global,56.14385614385614,10.922410922410922,22.111222111222116,9.756909756909755,4.695304695304697,7.892107892107892,1.0656010656010655,2.8305028305028306,4.562104562104562,0.3663003663003663,1.2987012987012987,2.8305028305028306,0.3996003996003996,2.4566473988439306,97.54335260115609,3.4965034965034967,15.35131535131535,6.193806193806193,5.8285163776493265,91.71483622350674,69.3972693972694,34006,15647,272100,1342,40.29999924,9.890000342999999,29.79999924,34.68000031,23.68000031,58.47999954,12.27000046,11.82999992,89.16666666666669,78.81999969,3.680000067,6.360000134,45.29000092,90.06999969,99.41000366,2010-01-01
23,25025010404,MA,Suffolk County,Census Tract 104.04,5817,4068,299,11,1026,386,4,306,403,39,75,131,33,62,110,20,194,32,1862,52,1810,201,1609,84,135,34,4068,14,88,259,19,19,386,20,13,940,8,14,4,0,0,wba,Semi global,69.9329551315111,5.140106584149906,17.637957710159878,6.6357228812102464,5.260443527591542,6.92796974385422,0.6704486848891181,1.2893243940175347,2.2520199415506275,0.5673027333677153,1.0658414990544955,1.8910091112257177,0.34381983840467595,2.7926960257787323,97.20730397422126,1.444043321299639,2.3207839092315625,0.5844937252879491,10.79484425349087,86.4124597207304,49.93983152827919,9913,15274,427800,1533,18.85000038,3.1700000760000004,12.63000011,25.54999924,11.75,69.44000244,4.71999979,15.03999996,84.9610100259933,36.88999939,5.809999942999999,3.75999999,63.97999954,97.48999786,100.0,2010-01-01
24,25025010405,MA,Suffolk County,Census Tract 104.05,5522,3767,468,26,795,435,1,237,315,32,58,93,31,63,125,24,152,44,994,28,966,96,870,120,373,153,3767,9,200,426,32,56,435,46,29,719,7,80,10,1,2,wbha,Global,68.21803694313654,8.475190148496921,14.396957624049255,7.877580586743933,4.291923216226005,5.70445490764216,0.5795001810938066,1.0503440782325244,1.6841724013038757,0.5613908004346251,1.1408909815284318,2.2636725823976818,0.43462513582035495,2.8169014084507036,97.1830985915493,2.1731256791017746,6.754798985874682,2.7707352408547634,9.6579476861167,87.52515090543258,48.94965592176747,7805,12921,120000,729,20.39999962,7.2300000189999984,11.60999966,31.54000092,32.63999939,34.11000061,5.75,18.15999985,82.06500956022944,42.68000031,4.150000095,2.660000086,48.31999969,92.86000061,98.75,2010-01-01
25,25025010408,MA,Suffolk County,Census Tract 104.08,1426,1014,55,2,221,133,0,43,88,13,14,42,12,22,41,7,126,18,961,18,943,99,844,46,53,14,1014,6,40,50,13,1,133,17,6,207,5,5,2,0,0,wha,Dual immig,71.1079943899018,3.856942496493689,15.497896213183733,9.326788218793828,3.015427769985975,6.171107994389902,0.91164095371669,0.9817671809256662,2.945301542776998,0.8415147265077139,1.5427769985974755,2.8751753155680224,0.4908835904628331,1.8730489073881371,98.12695109261186,3.2258064516129035,3.716690042075737,0.9817671809256662,10.301768990634756,87.8251821019771,48.59747545582047,42079,51053,403300,1522,18.38999939,1.980000019,17.57999992,23.95000076,4.239999771,81.72000122,13.07999992,2.5,97.50462107208872,80.37999725,4.739999771,4.360000134,32.15999985,87.98000336,99.26000214,2010-01-01
26,25025010500,MA,Suffolk County,Census Tract 105,3044,1970,325,8,435,291,0,67,159,12,25,131,8,51,50,12,310,18,1767,112,1655,208,1447,115,453,202,1970,44,287,308,25,86,291,26,16,406,4,53,4,0,3,wbha,Global,64.71747700394218,10.676741130091985,14.2904073587385,9.559789750328513,2.2010512483574245,5.223390275952693,0.3942181340341656,0.8212877792378449,4.303547963206308,0.2628120893561104,1.6754270696452036,1.6425755584756898,0.3942181340341656,6.338426711941144,93.66157328805885,3.777923784494087,14.88173455978975,6.636005256241788,11.77136389360498,81.89020939445388,51.708278580814714,39689,39628,722200,1699,27.26000023,13.98999977,11.21000004,26.36000061,19.92000008,73.36000061,19.37999916,7.929999828,93.5195530726257,62.25,2.329999924,17.68000031,28.79999924,82.45999908,96.36000061,2010-01-01
27,25025010600,MA,Suffolk County,Census Tract 106,2858,2159,143,6,386,156,0,82,168,16,36,52,14,40,28,10,530,17,2325,471,1854,352,1502,179,664,220,2159,139,535,134,0,53,156,13,19,361,16,52,2,0,1,wba,Semi global,75.54233729881035,5.003498950314905,13.50594821553534,5.4583624912526245,2.869139258222533,5.878236529041288,0.5598320503848845,1.2596221133659902,1.8194541637508748,0.489853044086774,1.3995801259622114,0.979706088173548,0.34989503149055284,20.258064516129032,79.74193548387096,6.263121063680897,23.233030090972708,7.697690692792162,15.13978494623656,64.60215053763442,39.78306508047586,120643,84097,742300,2001,12.26000023,6.5,7.099999905,15.27000046,9.890000342999999,79.47000122,44.02999878,1.269999981,99.6378998189499,81.88999939,3.329999924,5.449999809,10.5,65.30999756,100.0,2010-01-01
28,25025010701,MA,Suffolk County,Census Tract 107.01,2478,2009,67,5,244,136,0,57,79,26,20,42,12,49,11,6,302,3,1599,203,1396,455,941,111,277,60,2009,98,264,57,0,1,136,1,1,211,5,10,2,0,0,wa,Single immig,81.07344632768361,2.7037933817594832,9.846650524616626,5.488297013720744,2.3002421307506054,3.188054882970137,1.0492332526230832,0.8071025020177562,1.6949152542372878,0.4842615012106538,1.9774011299435028,0.443906376109766,0.2421307506053269,12.695434646654158,87.30456535334585,4.4794188861985464,11.178369652945923,2.4213075060532687,28.45528455284553,58.84928080050032,30.42776432606941,78583,95333,849600,1739,20.75,7.400000095,8.329999924,19.81999969,1.309999943,92.06999969,27.19000053,4.2699999810000016,96.5642894325872,67.01000214,9.220000267,9.329999924,11.03999996,98.55999756,95.38999939,2010-01-01
29,25025010702,MA,Suffolk County,Census Tract 107.02,2400,2080,63,5,143,102,1,33,52,6,7,28,3,23,24,5,415,9,1643,241,1402,637,765,165,443,91,2080,136,426,53,0,4,102,3,4,123,5,7,2,0,0,wa,Single immig,86.66666666666669,2.625,5.958333333333332,4.25,1.375,2.1666666666666665,0.25,0.2916666666666667,1.1666666666666667,0.125,0.9583333333333334,1.0,0.20833333333333331,14.66828971393792,85.33171028606208,6.875,18.45833333333333,3.7916666666666665,38.77054169202678,46.5611685940353,20.625,107804,93828,757700,1481,14.34000015,4.369999886,8.920000076,13.67000008,3.99000001,88.38999939,38.29999924,2.700000048,99.2467043314501,76.08999634,4.5500001910000005,17.52000046,7.409999847000001,91.76999664,95.66000366,2010-01-01
30,25025010801,MA,Suffolk County,Census Tract 108.01,2783,2336,76,8,218,139,0,44,76,10,37,37,7,15,26,13,480,13,1899,248,1651,812,839,175,584,137,2336,129,552,62,0,4,139,6,16,186,12,10,3,0,0,wa,Single immig,83.93819619116061,2.7308659719726918,7.833273445921668,4.994610132950053,1.5810276679841897,2.7308659719726918,0.3593244699964068,1.3295005389867052,1.3295005389867052,0.25152712899748475,0.5389867049946101,0.9342436219906576,0.4671218109953288,13.059505002632964,86.94049499736704,6.288178224937117,20.984549047790157,4.922745238950774,42.759347024749864,44.18114797261717,25.368307581746322,121360,158125,977500,1639,16.32999992,7.860000134,5.880000114,18.80999947,3.809999943,89.41999817,51.83000183,2.279999971,99.17635658914728,76.11000061,3.619999886,13.68000031,2.609999895,97.43000031,96.55999756,2010-01-01
31,25025010802,MA,Suffolk County,Census Tract 108.02,3059,2542,57,4,317,119,0,66,123,12,36,43,15,37,15,4,470,13,2106,235,1871,766,1105,205,470,91,2542,160,443,47,0,6,119,6,4,277,12,17,0,0,0,wa,Single immig,83.09905197777051,1.8633540372670807,10.362863680941484,3.8901601830663615,2.1575678326250407,4.0209218698921205,0.3922850604772802,1.1768551814318404,1.405688133376921,0.4903563255966002,1.2095456031382803,0.4903563255966002,0.13076168682576006,11.158594491927824,88.84140550807217,6.701536449820202,15.364498202026805,2.9748283752860414,36.37226970560304,52.46913580246913,27.72147760706113,77358,91324,665200,1468,15.18999958,5.860000134,8.449999809,19.77000046,3.349999905,92.81999969,36.04999924,1.230000019,101.17458622530701,79.47000122,8.020000458,12.72000027,10.19999981,97.63999939,98.37999725,2010-01-01
32,25025020101,MA,Suffolk County,Census Tract 201.01,4193,3782,32,4,217,139,1,34,69,16,32,46,12,12,21,5,809,26,2814,341,2473,1115,1358,464,884,211,3782,380,862,26,1,5,139,22,6,187,13,11,1,0,0,wa,Single immig,90.19794896255665,0.7631767231099451,5.175292153589315,3.3150488910088236,0.8108752683043167,1.6455998092058193,0.38158836155497255,0.7631767231099451,1.0970665394705459,0.28619127116622944,0.28619127116622944,0.5008347245409015,0.11924636298592893,12.117981520966596,87.88201847903342,11.066062485094204,21.082756975912236,5.0321965180062005,39.623312011371716,48.25870646766169,15.263534462198901,86031,96847,864000,1665,10.61999989,4.71999979,4.909999847,14.22999954,0.7699999809999999,92.12999725,40.61000061,3.890000105,97.95138888888887,78.05999756,1.350000024,11.97999954,3.549999952,98.86000061,89.59999847,2010-01-01
33,25025020200,MA,Suffolk County,Census Tract 202,3649,3039,144,7,274,174,0,56,132,12,25,22,9,31,43,12,429,26,2478,176,2302,498,1804,155,403,79,3039,100,337,121,21,17,174,11,8,236,4,38,3,1,0,wa,Single immig,83.28309125787888,3.946286653877775,7.5089065497396525,4.768429706768978,1.5346670320635791,3.6174294327212935,0.32885722115648125,0.6851192107426692,0.6029049054535489,0.2466429158673609,0.8495478213209099,1.1784050424773909,0.32885722115648125,7.102502017756256,92.89749798224376,4.2477391066045485,11.044121677171828,2.1649767059468346,20.09685230024213,72.80064568200163,25.78788709235407,55380,71875,574800,1578,12.69999981,4.940000057,7.7300000189999984,16.86000061,5.989999771,86.05999756,23.84000015,4.900000095,95.09503372164316,65.22000122,2.029999971,3.799999952,15.92000008,96.63999939,97.43000031,2010-01-01
34,25025020301,MA,Suffolk County,Census Tract 203.01,2023,1403,58,5,445,108,0,137,167,10,55,51,9,22,27,1,322,4,1414,164,1250,237,1013,117,441,177,1403,62,341,51,1,13,108,10,11,416,26,74,2,0,0,wa,Single immig,69.35244686109738,2.8670291646070187,21.997034107760747,5.3386060306475525,6.772120612951063,8.255066732575383,0.4943153732081068,2.7187345526445874,2.5210084033613445,0.4448838358872961,1.0874938210578349,1.3346515076618883,0.049431537320810674,11.598302687411596,88.40169731258841,5.7834898665348495,21.799307958477513,8.74938210578349,16.76096181046676,71.64073550212164,54.127533366287686,64184,74779,353100,1952,29.38999939,5.170000076,17.45000076,25.5,6.650000095,82.36000061,28.76000023,4.679999828,99.71202303815693,80.79000092,4.190000057,2.24000001,9.479999542,70.26000214,100.0,2010-01-01
35,25025020302,MA,Suffolk County,Census Tract 203.02,1181,1011,31,1,73,61,0,24,27,4,5,5,2,11,14,5,155,6,721,46,675,223,452,57,129,26,1011,43,120,31,0,4,61,9,3,60,2,1,1,0,0,wa,Single immig,85.60541913632515,2.624894157493649,6.181202370872143,5.165114309906858,2.032176121930567,2.286198137171888,0.3386960203217612,0.4233700254022015,0.4233700254022015,0.1693480101608806,0.9314140558848434,1.1854360711261642,0.4233700254022015,6.38002773925104,93.61997226074895,4.8264182895850976,10.922946655376801,2.2015241320914485,30.929264909847436,62.690707350901526,22.269263336155802,62754,88750,556500,1716,8.81000042,0.25,8.56000042,3.75,9.800000191,86.77999878,22.76000023,8.930000305,92.03860072376358,87.29000092,0.660000026,14.81000042,11.06000042,99.05000305,97.01000214,2010-01-01
36,25025020303,MA,Suffolk County,Census Tract 203.03,3400,2047,585,9,377,373,1,114,125,15,31,41,13,204,29,15,462,34,1847,215,1632,444,1188,228,498,166,2047,106,419,564,20,24,373,22,18,330,26,27,6,0,1,wbha,Global,60.20588235294117,17.205882352941178,11.088235294117649,10.970588235294118,3.3529411764705883,3.6764705882352944,0.4411764705882353,0.9117647058823528,1.2058823529411764,0.38235294117647056,6.0,0.8529411764705882,0.4411764705882353,11.640498105035192,88.35950189496481,6.705882352941178,14.647058823529413,4.882352941176472,24.038982133188963,64.32051976177586,56.82352941176471,72072,83701,428400,2001,14.59000015,8.760000229,4.239999771,24.28000069,15.21000004,69.19000244,25.21999931,8.380000114,91.62210338680927,76.91000366,4.670000076,6.2300000189999984,15.10999966,67.98999786,98.47000122,2010-01-01
37,25025030100,MA,Suffolk County,Census Tract 301,1954,1818,23,2,37,68,0,10,6,7,1,9,2,12,10,8,196,8,1377,101,1276,238,1038,62,305,141,1818,48,297,19,0,3,68,6,4,32,0,0,0,0,0,w,White,93.03991811668371,1.1770726714431934,1.893551688843398,3.480040941658137,0.5117707267144319,0.3070624360286592,0.35823950870010235,0.0511770726714432,0.4605936540429888,0.1023541453428864,0.6141248720573184,0.5117707267144319,0.4094165813715456,7.3347857661583165,92.66521423384168,3.172978505629478,15.609007164790174,7.21596724667349,17.28395061728395,75.38126361655773,9.979529170931423,42522,57902,378700,1316,11.53999996,3.829999924,4.320000172,17.12000084,24.18000031,65.15000153,17.36000061,4.360000134,96.19398403928793,53.61000061,3.059999943,3.769999981,22.73999977,95.87999725,98.90000153,2010-01-01
38,25025030200,MA,Suffolk County,Census Tract 302,1665,1523,10,7,49,69,1,16,18,4,1,7,2,10,13,7,182,11,1103,59,1044,173,871,68,235,119,1523,53,229,8,0,1,69,9,3,37,1,1,6,0,0,wa,Single immig,91.47147147147147,0.6006006006006006,2.9429429429429437,4.144144144144144,0.960960960960961,1.0810810810810811,0.24024024024024024,0.06006006006006006,0.4204204204204205,0.12012012012012012,0.6006006006006006,0.7807807807807807,0.4204204204204205,5.349048050770626,94.65095194922938,4.084084084084084,14.114114114114114,7.147147147147147,15.684496826835902,78.96645512239347,12.852852852852855,58987,68140,494900,1358,14.21000004,8.100000381000001,5.179999828,21.80999947,14.82999992,72.33000183,18.57999992,3.930000067,97.78413152251608,61.77000046,4.53000021,0.0,20.44000053,94.30999756,96.97000122,2010-01-01
39,25025030300,MA,Suffolk County,Census Tract 303,4872,3988,278,20,324,239,0,116,112,18,19,25,12,46,59,17,741,30,2960,492,2468,900,1568,268,1222,364,3988,181,1112,250,13,29,239,22,29,287,18,39,12,1,1,wba,Semi global,81.85550082101807,5.706075533661741,6.650246305418719,4.905582922824301,2.380952380952381,2.2988505747126435,0.3694581280788177,0.3899835796387521,0.513136288998358,0.24630541871921185,0.9441707717569786,1.2110016420361247,0.34893267651888343,16.621621621621617,83.37837837837837,5.500821018062396,25.082101806239734,7.471264367816093,30.40540540540541,52.972972972972975,26.3752052545156,80118,123386,681000,2001,16.39999962,8.06000042,8.079999924,19.88999939,20.42000008,67.98000336,33.81999969,4.159999847,100.19486846378693,65.22000122,6.190000057000001,12.89999962,14.60000038,78.52999878,99.06999969,2010-01-01
40,25025030400,MA,Suffolk County,Census Tract 304,2451,2253,19,8,87,78,0,22,26,10,4,9,8,18,15,3,268,16,1659,146,1513,309,1204,106,296,120,2253,81,288,13,1,0,78,7,2,74,4,3,5,0,0,wa,Single immig,91.92166462668298,0.7751937984496124,3.5495716034271725,3.182374541003672,0.8975928192574459,1.0607915136678907,0.4079967360261118,0.1631986944104447,0.3671970624235006,0.3263973888208894,0.7343941248470012,0.6119951040391677,0.12239902080783352,8.800482218203738,91.19951778179626,4.324765401876785,12.076703386372907,4.895960832313341,18.625678119349004,72.57383966244726,12.525499796001633,56222,67292,489200,1341,5.909999847000001,3.029999971,1.169999957,8.25,12.17000008,76.91999817,20.90999985,2.900000095,98.24198552223369,61.0,1.7899999619999998,5.420000076,14.42000008,89.01999664,98.13999939,2010-01-01
41,25025030500,MA,Suffolk County,Census Tract 305,2538,2294,21,3,118,93,0,29,57,10,8,6,2,23,16,12,372,9,1656,199,1457,548,909,113,417,92,2294,92,401,13,0,1,93,3,4,107,9,9,0,0,0,wa,Single immig,90.38613081166271,0.8274231678486997,4.649330181245076,3.664302600472813,1.1426319936958236,2.2458628841607564,0.3940110323089047,0.3152088258471237,0.2364066193853428,0.07880220646178092,0.9062253743104808,0.6304176516942475,0.4728132387706856,12.016908212560384,87.98309178743963,4.452324665090623,16.430260047281322,3.6249014972419222,33.09178743961353,54.89130434782609,15.681639085894403,89861,102218,655900,1728,12.40999985,5.309999943,6.440000057000001,15.07999992,6.579999924,85.13999939,25.71999931,0.050000001,101.5625,65.36000061,5.03000021,8.020000458,8.350000381000001,77.16999817,97.69999695,2010-01-01
42,25025040100,MA,Suffolk County,Census Tract 401,2168,2052,13,4,57,41,0,13,21,4,4,8,0,3,5,2,451,9,1239,51,1188,678,510,237,427,133,2052,213,401,11,0,4,41,7,8,46,3,14,2,0,0,wa,Single immig,94.64944649446493,0.5996309963099631,2.629151291512915,1.8911439114391144,0.5996309963099631,0.9686346863468634,0.18450184501845016,0.18450184501845016,0.3690036900369004,0.0,0.13837638376383765,0.23062730627306274,0.09225092250922508,4.116222760290556,95.88377723970943,10.931734317343173,19.695571955719558,6.134686346863469,54.721549636803864,41.16222760290557,8.071955719557195,84192,132885,649000,1736,10.72999954,9.0,2.650000095,9.390000342999999,11.69999981,81.98999786,56.79999924,1.49000001,98.50958126330731,75.0,6.340000152999999,12.02999973,1.419999957,73.23000336,83.0,2010-01-01
43,25025040200,MA,Suffolk County,Census Tract 402,1606,861,245,4,130,351,0,7,88,4,0,4,30,7,124,3,362,114,727,64,663,209,454,433,231,79,861,128,158,224,86,20,351,152,16,130,30,35,2,1,1,wbha,Global,53.611457036114565,15.255292652552926,8.094645080946451,21.855541718555422,0.4358655043586551,5.479452054794519,0.24906600249066,0.0,0.24906600249066,1.8679950186799499,0.4358655043586551,7.7210460772104605,0.18679950186799504,8.803301237964236,91.19669876203577,26.961394769613943,14.383561643835616,4.9190535491905365,28.74828060522696,62.44841815680881,62.079701120797004,32406,48750,616500,467,21.47999954,10.14999962,14.65999985,32.47999954,45.91999817,42.5,32.97000122,8.56000042,92.0091324200913,53.84999847,3.599999905,7.570000172,38.02000046,83.91000366,87.34999847,2010-01-01
44,25025040300,MA,Suffolk County,Census Tract 403,3882,3169,151,7,169,384,0,14,88,9,12,12,23,7,99,5,845,120,2037,143,1894,1057,837,643,451,128,3169,371,398,138,54,11,384,150,19,146,25,19,1,0,0,wha,Dual immig,81.63317877382792,3.8897475528078314,4.353426069036579,9.891808346213294,0.36063884595569295,2.2668727460072127,0.23183925811437406,0.3091190108191654,0.3091190108191654,0.5924781040700671,0.18031942297784648,2.5502318392581143,0.1287995878413189,7.02012763868434,92.97987236131566,16.563626996393612,11.617722823286964,3.297269448737764,51.89003436426117,41.08983799705449,25.244719216898503,60723,117921,434000,1200,9.75,4.059999943,2.349999905,9.319999695,18.52000046,69.58999634,52.68000031,5.190000057,95.68397951719092,66.86000061,7.070000172,5.309999943,14.81000042,94.66999817,76.12999725,2010-01-01
45,25025040401,MA,Suffolk County,Census Tract 404.01,2439,2002,62,7,215,144,0,11,166,13,5,9,2,16,62,3,558,75,1222,48,1174,471,703,403,424,137,2002,245,388,50,17,4,144,51,12,204,32,14,4,1,1,wa,Single immig,82.08282082820828,2.5420254202542027,8.81508815088151,5.904059040590407,0.4510045100451005,6.806068060680608,0.5330053300533005,0.2050020500205002,0.3690036900369004,0.08200082000820008,0.6560065600656007,2.5420254202542027,0.12300123001230012,3.927986906710311,96.07201309328968,16.523165231652314,17.384173841738416,5.617056170561706,38.54337152209493,57.528641571194754,29.315293152931535,47811,75107,494000,923,9.609999657000001,4.75,5.360000134,16.79000092,42.99000168,47.15999985,42.11999893,10.52999973,90.10989010989012,44.22000122,3.980000019,2.630000114,11.21000004,75.72000122,66.33999634,2010-01-01
46,25025040600,MA,Suffolk County,Census Tract 406,2444,2235,39,4,103,58,0,20,43,16,6,9,6,9,10,4,488,19,1334,96,1238,694,544,240,352,84,2235,186,334,36,5,1,58,10,6,90,8,10,0,0,0,wa,Single immig,91.44844517184944,1.5957446808510638,4.214402618657938,2.3731587561374794,0.8183306055646481,1.7594108019639934,0.6546644844517185,0.24549918166939444,0.3682487725040917,0.24549918166939444,0.3682487725040917,0.4091653027823241,0.16366612111292966,7.1964017991004505,92.80359820089954,9.819967266775775,14.402618657937806,3.436988543371522,52.02398800599701,40.779610194902546,13.379705400981994,62083,114167,437800,1261,10.43999958,5.570000172,3.519999981,11.80000019,19.70000076,61.77999878,38.40999985,5.920000076,96.22322435174746,51.95999908,6.2699999810000016,7.619999886,10.56000042,79.55000305,76.23000336,2010-01-01
47,25025040801,MA,Suffolk County,Census Tract 408.01,3900,2139,344,21,748,613,0,28,644,16,10,18,21,19,156,12,903,194,2089,213,1876,610,1266,729,579,118,2139,166,435,305,102,16,613,200,39,728,143,80,9,4,0,wbha,Global,54.846153846153854,8.820512820512821,19.179487179487182,15.717948717948715,0.7179487179487181,16.512820512820515,0.41025641025641024,0.2564102564102564,0.4615384615384616,0.5384615384615384,0.4871794871794872,4.0,0.3076923076923077,10.196266156055527,89.80373384394447,18.69230769230769,14.846153846153848,3.025641025641025,29.200574437529923,60.60315940641457,67.94871794871796,48652,37439,449300,443,33.97999954,17.68000031,17.47999954,41.77999878,37.70000076,45.09999847,30.86000061,10.42000008,89.95189738107962,52.47000122,7.070000172,6.0,39.36000061,65.58000183,91.73000336,2010-01-01
48,25025050101,MA,Suffolk County,Census Tract 501.01,5115,1428,180,32,301,3140,0,18,98,12,1,4,169,179,340,18,1053,273,1850,137,1713,394,1319,1330,520,169,1428,170,341,132,29,8,3140,903,105,287,54,54,11,4,2,wha,Dual immig,27.91788856304985,3.5190615835777126,5.884652981427175,61.38807429130011,0.3519061583577713,1.9159335288367547,0.2346041055718475,0.01955034213098729,0.07820136852394917,3.304007820136853,3.4995112414467253,6.64711632453568,0.3519061583577713,7.405405405405406,92.5945945945946,26.0019550342131,10.166177908113392,3.304007820136853,21.297297297297302,71.29729729729729,87.82013685239491,16884,40301,343100,832,45.77999878,9.409999847,24.13999939,76.87000275,71.01000214,15.68999958,29.88999939,10.30000019,90.20378977475868,20.77000046,5.9800000189999984,5.590000152999999,20.21999931,92.80000305,90.66999817,2010-01-01
49,25025050200,MA,Suffolk County,Census Tract 502,5231,1353,172,16,149,3427,0,15,34,8,4,4,66,209,198,6,1148,233,1834,139,1695,376,1319,1332,494,155,1353,209,334,135,30,10,3427,912,123,130,26,12,8,2,0,wha,Dual immig,25.865035366086786,3.2880902313133245,2.8484037468935197,65.51328617855094,0.28675205505639456,0.6499713247944944,0.15293442936341045,0.07646721468170523,0.07646721468170523,1.2617090422481358,3.9954119671190975,3.785127126744408,0.11470082202255782,7.579062159214832,92.42093784078516,25.46358248900784,9.443701013190594,2.9631045689160773,20.50163576881134,71.91930207197383,82.35519021219652,21620,50030,313600,929,56.90000153,8.699999809,26.17000008,76.87000275,71.58999634,15.18999958,35.02999878,7.360000134,93.1098696461825,10.97000027,9.399999618999999,3.930000067,12.02000046,90.37999725,90.16000366,2010-01-01
50,25025050300,MA,Suffolk County,Census Tract 503,2251,650,261,9,260,1028,0,16,134,2,1,6,72,54,247,4,464,143,1041,68,973,78,895,517,423,149,650,49,221,231,54,33,1028,303,98,236,36,60,4,2,0,wbha,Global,28.87605508662817,11.59484673478454,11.550422034651264,45.66859173700578,0.7107952021323856,5.952909817858728,0.0888494002665482,0.0444247001332741,0.2665482007996446,3.198578409595735,2.3989338071968014,10.972900932918703,0.1776988005330964,6.532180595581173,93.46781940441885,22.967569968902712,18.791648156374947,6.6192803198578405,7.492795389048991,85.97502401536984,93.02532207907595,13535,15131,242000,364,42.72000122,18.73999977,23.04000092,62.84000015,59.47999954,16.62999916,28.30999947,16.05999947,83.9366515837104,27.21999931,7.679999828,2.019999981,38.33000183,45.58000183,74.04000092,2010-01-01
51,25025050400,MA,Suffolk County,Census Tract 504,2372,935,80,20,74,1204,0,2,32,5,3,10,20,86,56,5,480,64,1035,68,967,239,728,411,299,125,935,97,232,66,6,7,1204,238,44,63,15,13,5,1,0,wha,Dual immig,39.41821247892074,3.3726812816188865,3.1197301854974704,50.75885328836425,0.08431703204047218,1.349072512647555,0.21079258010118046,0.12647554806070824,0.4215851602023609,0.8431703204047217,3.625632377740304,2.360876897133221,0.21079258010118046,6.570048309178745,93.42995169082127,17.327150084317033,12.60539629005059,5.269814502529512,23.091787439613533,70.33816425120773,67.32715008431704,35374,56442,266100,1011,46.74000168,7.75,21.04999924,62.83000183,57.79999924,22.86000061,32.04999924,13.22000027,86.78414096916298,23.42000008,2.319999933,7.110000134,10.98999977,92.19999695,95.63999939,2010-01-01
52,25025050500,MA,Suffolk County,Census Tract 505,1857,710,44,0,48,996,0,3,26,2,0,1,5,61,38,0,381,49,702,43,659,142,517,376,166,51,710,101,133,29,0,2,996,229,24,48,7,5,0,0,0,wha,Dual immig,38.23371028540657,2.369413031771675,2.5848142164781907,53.634894991922465,0.16155088852988692,1.4001077005923532,0.10770059235325796,0.0,0.053850296176628974,0.2692514808831449,3.2848680667743677,2.046311254711901,0.0,6.1253561253561255,93.87464387464388,20.24771136241249,8.939149165320408,2.7463651050080777,20.22792022792023,73.64672364672364,65.91276252019385,21965,47932,287000,952,62.15000153,15.56000042,31.12999916,78.77999878,70.61000061,18.71999931,32.29000092,5.860000134,94.14157851912123,12.10000038,1.039999962,5.010000229,18.09000015,95.83999634,98.38999939,2010-01-01
